name,value,value_lower,date_created,date_last_used,count
tags,"айфон, айпад, айладно, apple, iphone, ipad","айфон, айпад, айладно, apple, iphone, ipad",1770871125,1770871125,1
tags,"Страх, Питер, Туалет, Срать, Диарея, По большому, Автобус, В автобусе, Обосрался, Обосраться, в туалет, ","страх, питер, туалет, срать, диарея, по большому, автобус, в автобусе, обосрался, обосраться, в туалет, ",1770871309,1770871309,1
tags,"Притча, Легенда, поддержка, В церкви, бар, церковь, Иисус, философское, философия, Моральная поддержка, В баре","притча, легенда, поддержка, в церкви, бар, церковь, иисус, философское, философия, моральная поддержка, в баре",1770871569,1770871569,1
tags,"Батюшки, Церковнослужители, Начальство, батюшка, бог, священник, поп, Святой отец, Без очереди, Всевышний, батюшки, попы, церковь, комментарий, ","батюшки, церковнослужители, начальство, батюшка, бог, священник, поп, святой отец, без очереди, всевышний, батюшки, попы, церковь, комментарий, ",1770871807,1770871807,1
tags,"русский язык, фразы, выражения, крылатые выражения, крылатые фразы, батюшки мои, батюшки, батюшка, Начальство, поп, попы, Всевышний, батюшка, Святой отец, церковь, священник, батюшки, Без очереди, Церковнослужители, бог, комментарий","русский язык, фразы, выражения, крылатые выражения, крылатые фразы, батюшки мои, батюшки, батюшка, начальство, поп, попы, всевышний, батюшка, святой отец, церковь, священник, батюшки, без очереди, церковнослужители, бог, комментарий",1770871894,1770871894,1
tags,"Психи, Психушка, Психбольница, Кукуха, Поехавший, Поехавшие, Фенибут, Феназепам, Весна, Обострение, Психиатрия, Психическое здоровье, Псих, Психи, Весеннее обострение, ","психи, психушка, психбольница, кукуха, поехавший, поехавшие, фенибут, феназепам, весна, обострение, психиатрия, психическое здоровье, псих, психи, весеннее обострение, ",1770872039,1770872039,1
tags,"Измена, Деньги, За деньги, Куколд, Женский куколдизм, Куколдизм, Деньги, Большие деньги, Измена, Мужская измена, Отношение к измене, Женское прощение, Простила, ","измена, деньги, за деньги, куколд, женский куколдизм, куколдизм, деньги, большие деньги, измена, мужская измена, отношение к измене, женское прощение, простила, ",1770872858,1770872858,1
tags,"Роберт Орбен, Работа, Важность, Афоризм, Мудрость, Высказывание, ","роберт орбен, работа, важность, афоризм, мудрость, высказывание, ",1770875323,1770875323,1
tags,"Эпштейн, файлы эпштейна, дело эпштейна, остров эпштейна, круговая порука, Трамп, Дональд Трамп, ","эпштейн, файлы эпштейна, дело эпштейна, остров эпштейна, круговая порука, трамп, дональд трамп, ",1770875506,1770875506,1
tags,"Поэт, Рифма, Стих, Стишок, Поэтическое, ","поэт, рифма, стих, стишок, поэтическое, ",1770875686,1770875686,1
tags,"14 февраля, Подарок, Чистка лица, Начистил, Морда, Рожа, Морду начистил, Косметология, косметические процедуры, подарок девушке, 14 февраля, подарок женщине, что подарить, ","14 февраля, подарок, чистка лица, начистил, морда, рожа, морду начистил, косметология, косметические процедуры, подарок девушке, 14 февраля, подарок женщине, что подарить, ",1770875869,1770875869,1
tags,"Быть счастливым, Счастье, Счастливый, Счастливые, Афоризм, Мудрость, Счастливые люди, ","быть счастливым, счастье, счастливый, счастливые, афоризм, мудрость, счастливые люди, ",1770875979,1770875979,1
tags,"Хамас, Запрет, Запреты, Нельзя, Мультфильм, Полтора землекопа, Землекоп, Землекопы, ","хамас, запрет, запреты, нельзя, мультфильм, полтора землекопа, землекоп, землекопы, ",1770876117,1770876117,1
tags,"РКН, инфляция, Роскомнадзор, Замедление, Запрет, Запреты, ","ркн, инфляция, роскомнадзор, замедление, запрет, запреты, ",1770876263,1770876263,1
tags,"Связи россиян, Связи, россияне, Власти, Госдума, Депутаты, Новые законы, Блокировки, Запреты, Замедление, Телеграм, Мессенджеры, Связь, ","связи россиян, связи, россияне, власти, госдума, депутаты, новые законы, блокировки, запреты, замедление, телеграм, мессенджеры, связь, ",1770876411,1770876411,1
tags,"Кто это, Ты кто, Вопросы, Знакомство с родителями, Кто это, Ты кто, Кто ты, Кто это, ","кто это, ты кто, вопросы, знакомство с родителями, кто это, ты кто, кто ты, кто это, ",1770876617,1770876617,1
tags,"Добрый, умный, хотят обмануть, не ведись, предостережение, неискренность, лицемерие, будь осторожен, осторожно, обман, ложь, мягко стелет, ","добрый, умный, хотят обмануть, не ведись, предостережение, неискренность, лицемерие, будь осторожен, осторожно, обман, ложь, мягко стелет, ",1770876957,1770876957,1
tags,"Отношения, Интим, Женские стоны, Женский смех, Девушки, Женщины, Звуки, Женские звуки, ","отношения, интим, женские стоны, женский смех, девушки, женщины, звуки, женские звуки, ",1770877239,1770877239,1
tags,"Девушки, женщины, Любовь, Влюбленность, Симпатия, Опасность, Любовь зла, ","девушки, женщины, любовь, влюбленность, симпатия, опасность, любовь зла, ",1770877393,1770877393,1
tags,"Влюбилась, Полюбила, Любовь зла, любовь, симпатия, опасность, женщины, влюбленность, девушки","влюбилась, полюбила, любовь зла, любовь, симпатия, опасность, женщины, влюбленность, девушки",1770877421,1770877421,1
tags,"Карточные игры, Игра в карты, Игра в покер, Алкоголь, Пьяный, Пьяные, Покер, Блеф, Блеванул, Блефанул, Покерный стол, Вырвало, Стошнило, Каламбур, Каламбуры, Игра слов, Короткие анекдоты, ","карточные игры, игра в карты, игра в покер, алкоголь, пьяный, пьяные, покер, блеф, блеванул, блефанул, покерный стол, вырвало, стошнило, каламбур, каламбуры, игра слов, короткие анекдоты, ",1770877585,1770877585,1
tags,"Суши, Суша, Поколение, Суши сухари, суши весла, Из того поколения, ","суши, суша, поколение, суши сухари, суши весла, из того поколения, ",1770877691,1770877691,1
tags,"Слово, Слова, Значение, Русский язык, суши, суша, Суши сухари, Суши весла, Лингвистические анекдоты, поколение, Слово, Из того поколения","слово, слова, значение, русский язык, суши, суша, суши сухари, суши весла, лингвистические анекдоты, поколение, слово, из того поколения",1770877771,1770877771,1
tags,"глагол, русский язык, значение, русский язык, Суши сухари, Суши весла, поколение, Лингвистические анекдоты, Из того поколения, Слово, слова, суша, суши","глагол, русский язык, значение, русский язык, суши сухари, суши весла, поколение, лингвистические анекдоты, из того поколения, слово, слова, суша, суши",1770878619,1770878619,1
tags,"Стирка, Стиральная машина, Стиралка, Вещи, Барабан, Недоверие, Проверка, Квантовая спутанность, Физика, Наука, учёные, Носок, Носки, Пропажа, Пространство, ","стирка, стиральная машина, стиралка, вещи, барабан, недоверие, проверка, квантовая спутанность, физика, наука, учёные, носок, носки, пропажа, пространство, ",1770878966,1770878966,1
tags,"Стирка, Стиральная машина, Стиралка, Вещи, Барабан, Недоверие, Проверка, Квантовая спутанность, Физика, Наука, учёные, Носок, Носки, Пропажа, Пространство, Мироздание, Наука, Основы мироздания, ","стирка, стиральная машина, стиралка, вещи, барабан, недоверие, проверка, квантовая спутанность, физика, наука, учёные, носок, носки, пропажа, пространство, мироздание, наука, основы мироздания, ",1770878980,1770878980,1
tags,"Второй носок, Носок, недоверие, Мироздание, физика, вещи, барабан, наука, проверка, пространство, пропажа, стиралка, Основы мироздания, Носки, стиральная машина, стирка, Квантовая спутанность","второй носок, носок, недоверие, мироздание, физика, вещи, барабан, наука, проверка, пространство, пропажа, стиралка, основы мироздания, носки, стиральная машина, стирка, квантовая спутанность",1770879004,1770879004,1
tags,"Тараканы, Сахар, Просыпал, Просыпал сахар, Просыпал соль, Рассыпал, Просыпал, ","тараканы, сахар, просыпал, просыпал сахар, просыпал соль, рассыпал, просыпал, ",1770879204,1770879204,1
tags,"Сакральная жертва, Политика, Политическое убийство, Политические убийства, Выражения, Слова, Фразы, ","сакральная жертва, политика, политическое убийство, политические убийства, выражения, слова, фразы, ",1770879588,1770879588,1
tags,"Улыбка, Лмбдацизм, Картавый, Картавость, Не выговаривает, Улыбнись, Улыбка, Улыбнитесь, Фотограф, Ламбдацизм, Картавость, Не выговаривает, Логопед, Логопедическое, Буква, Буквы, ","улыбка, лмбдацизм, картавый, картавость, не выговаривает, улыбнись, улыбка, улыбнитесь, фотограф, ламбдацизм, картавость, не выговаривает, логопед, логопедическое, буква, буквы, ",1770879870,1770879870,1
tags,"буква р, буква л, буквы, логопед, Улыбка, улыбнись, буква, Не выговаривает, Лмбдацизм, Ламбдацизм, Улыбнитесь, фотограф, Картавый, Картавость, Логопедическое","буква р, буква л, буквы, логопед, улыбка, улыбнись, буква, не выговаривает, лмбдацизм, ламбдацизм, улыбнитесь, фотограф, картавый, картавость, логопедическое",1770879889,1770879895,2
tags,"Ярусский, релокация, русский мир, эмиграция, ","ярусский, релокация, русский мир, эмиграция, ",1770880530,1770880530,1
tags,"Шаман, Бубен, В бубен, сисадмин, системный администратор, сеть, ","шаман, бубен, в бубен, сисадмин, системный администратор, сеть, ",1770880924,1770880924,1
tags,"Рыбалка, Водка, Допинг, Допинговый скандал, Олимпиада, Рыбаки, Рыбалка, МОК, Олимпиада, Зимняя олимпиада, ","рыбалка, водка, допинг, допинговый скандал, олимпиада, рыбаки, рыбалка, мок, олимпиада, зимняя олимпиада, ",1770881181,1770881181,1
tags,"Тургенев, Базаров, Отцы и дети, отрицание, Политика, Роскомнадзор, Законы, Новые законы, Госдума, Депутаты, Нельзя, Новые законы, РКН, ","тургенев, базаров, отцы и дети, отрицание, политика, роскомнадзор, законы, новые законы, госдума, депутаты, нельзя, новые законы, ркн, ",1770881538,1770881538,1
tags,"РКН, Роскомнадзор, Блокировки, Замедление, Запрет, Запреты, Чебурнет, Россияне, Интернет, Белые списки, ","ркн, роскомнадзор, блокировки, замедление, запрет, запреты, чебурнет, россияне, интернет, белые списки, ",1770881656,1770881656,1
tags,"Max, Fax, Мессенджер, Мессенджеры, отечественный мессенджер, мессенджер max, ркн, роскомнадзор, запрет, запреты, замедление, ","max, fax, мессенджер, мессенджеры, отечественный мессенджер, мессенджер max, ркн, роскомнадзор, запрет, запреты, замедление, ",1770881843,1770881843,1
tags,"Наследники, Нотариус, Суд, Дележка, Наследство, Наследственная масса, Горе, Наследник, ","наследники, нотариус, суд, дележка, наследство, наследственная масса, горе, наследник, ",1770881975,1770881975,1
tags,"завещание, Наследники, суд, Дележка, нотариус, Наследник, горе, Наследственная масса, наследство","завещание, наследники, суд, дележка, нотариус, наследник, горе, наследственная масса, наследство",1770882005,1770882005,1
tags,"Набоков, Бродский, россия, Релокация, Релоканты, Родина, ","набоков, бродский, россия, релокация, релоканты, родина, ",1770882130,1770882130,1
tags,"Жизнь в россии, Бродский, россия, Родина, Релокация, Набоков, Релоканты","жизнь в россии, бродский, россия, родина, релокация, набоков, релоканты",1770882159,1770882159,1
tags,"Арбитр, Рынок, Россия, Политика, Международная торговля, невидимая ручка, рубильник, переключатель, ","арбитр, рынок, россия, политика, международная торговля, невидимая ручка, рубильник, переключатель, ",1770882414,1770882414,1
tags,"Музыка, Музыкальное, Музыканты, Консерватория, Попса, Классическая музыка, ","музыка, музыкальное, музыканты, консерватория, попса, классическая музыка, ",1770882530,1770882530,1
tags,"Ноты, оркестр, дирижер, дирижерское, музыкальное, попса, Консерватория, музыка, классическая музыка, музыканты","ноты, оркестр, дирижер, дирижерское, музыкальное, попса, консерватория, музыка, классическая музыка, музыканты",1770882560,1770882560,1
tags,"тщетность бытия, рифма, стих, стишок, диплом, высшее образование, наличие высшего образования, красный диплом, два высших образования, три высших образования, успех, трудоустройство, мы вам позвоним, безработица, ","тщетность бытия, рифма, стих, стишок, диплом, высшее образование, наличие высшего образования, красный диплом, два высших образования, три высших образования, успех, трудоустройство, мы вам позвоним, безработица, ",1770882879,1770882879,1
tags,"безработный, не берут, не взяли, отказ, в поисках работы, Два высших образования, Высшее образование, Наличие высшего образования, стишок, Красный диплом, Три высших образования, трудоустройство, стих, Тщетность бытия, безработица, диплом, рифма, Мы вам позвоним, успех","безработный, не берут, не взяли, отказ, в поисках работы, два высших образования, высшее образование, наличие высшего образования, стишок, красный диплом, три высших образования, трудоустройство, стих, тщетность бытия, безработица, диплом, рифма, мы вам позвоним, успех",1770882911,1770882911,1
tags,"Новый год, Новогодние пожелания, Пожелания, НГ, Искренность, Деньги, Любовь, Одиночество, Не сбылось, Ощущение, Посленовогоднее, После нового года, Не сбылось, Бедный, нищий, Одинокий, Одиночество, ","новый год, новогодние пожелания, пожелания, нг, искренность, деньги, любовь, одиночество, не сбылось, ощущение, посленовогоднее, после нового года, не сбылось, бедный, нищий, одинокий, одиночество, ",1770883139,1770883139,1
tags,"Похудение, Диета, Картошка, Новая диета, На диете, Огород, Сад, Окучивание, На картошку, Картошка, Картофель, Сбор картофеля, Лишний вес, Вес, Похудел, Как похудеть, Похудение, Огород, Грядка, Урожай, На грядке, ","похудение, диета, картошка, новая диета, на диете, огород, сад, окучивание, на картошку, картошка, картофель, сбор картофеля, лишний вес, вес, похудел, как похудеть, похудение, огород, грядка, урожай, на грядке, ",1770883368,1770883368,1
tags,"Картофель, Картофельное поле, На диете, сад, Урожай, картофель, вес, картошка, похудел, На картошку, На грядке, грядка, Сбор картофеля, как похудеть, лишний вес, диета, огород, Окучивание, похудение, Новая диета","картофель, картофельное поле, на диете, сад, урожай, картофель, вес, картошка, похудел, на картошку, на грядке, грядка, сбор картофеля, как похудеть, лишний вес, диета, огород, окучивание, похудение, новая диета",1770883395,1770883395,1
tags,"Спасибо, Благодарность, Взятка, Коньяк, Конфеты, Благодарность, Отблагодарил, Деньги, Пациент, Врач, Отблагодарил, Оценка, Медики, Медицина, Выбор подарка, Подарок, Презент, Благодарный пациент, ","спасибо, благодарность, взятка, коньяк, конфеты, благодарность, отблагодарил, деньги, пациент, врач, отблагодарил, оценка, медики, медицина, выбор подарка, подарок, презент, благодарный пациент, ",1770883575,1770883575,1
tags,"Откосить, Армия, Военные, Военкомат, Министр Обороны, Министерство, Военные, Армия, Не хочу, Не пойду, Не буду, Экономист, Андрей Белоусов, Белоусов, ","откосить, армия, военные, военкомат, министр обороны, министерство, военные, армия, не хочу, не пойду, не буду, экономист, андрей белоусов, белоусов, ",1770883779,1770883779,1
tags,"Муж, Жена, Супруги, забота, Мужская забота, Беременная, Беременная жена, Заботливый, Забота, Позаботился, Туалет, В туалет, Справить нужду, По маленькому, Пописать, ","муж, жена, супруги, забота, мужская забота, беременная, беременная жена, заботливый, забота, позаботился, туалет, в туалет, справить нужду, по маленькому, пописать, ",1770884184,1770884184,1
tags,"Реновация, Трамп, Дональд Трамп, Небоскреб, Небоскребы, Недвижимость, Снос, Гренландия, Политика, США, Америка, ","реновация, трамп, дональд трамп, небоскреб, небоскребы, недвижимость, снос, гренландия, политика, сша, америка, ",1770884521,1770884521,1
tags,"Прекрасное, Недолговечное, Обиды, Увечья, Афоризм, Мудрость, Высказывание, Цитата, Рифма, Двустишие, Четверостишие, Стих, Стишок, Философия, Философское, Шефнер, ","прекрасное, недолговечное, обиды, увечья, афоризм, мудрость, высказывание, цитата, рифма, двустишие, четверостишие, стих, стишок, философия, философское, шефнер, ",1770884656,1770884656,1
tags,"Ленинград, Крупская, Кулек, Крупа, Студенческое, Сокращение, Сокращения, Шарага, Студенческое, Ленинград, Кулек крупы, Название, ","ленинград, крупская, кулек, крупа, студенческое, сокращение, сокращения, шарага, студенческое, ленинград, кулек крупы, название, ",1770884857,1770884857,1
tags,"Коровы, Якутия, Мороженое, Мороз, Холод, Холодно, Молоко, Коровье молоко, Короткие анекдоты, Чукчи, ","коровы, якутия, мороженое, мороз, холод, холодно, молоко, коровье молоко, короткие анекдоты, чукчи, ",1770885002,1770885002,1
tags,"Политика, Ненависть, Страна, Начальство, Народ, Недовольство, Политическое руководство, Патриотизм, Страна, Тяжело, Сложно, Трудно, ","политика, ненависть, страна, начальство, народ, недовольство, политическое руководство, патриотизм, страна, тяжело, сложно, трудно, ",1770885102,1770885102,1
tags,"Руководство, Государство, Правительство, Народ, Жизнь в России, Релоканты, Протесты, Недовольство, Оппозиция, Политическое руководство, недовольство, Начальство, трудно, тяжело, сложно, страна, патриотизм, политика, народ, Ненависть","руководство, государство, правительство, народ, жизнь в россии, релоканты, протесты, недовольство, оппозиция, политическое руководство, недовольство, начальство, трудно, тяжело, сложно, страна, патриотизм, политика, народ, ненависть",1770885145,1770885145,1
tags,"Человеческая вселенная, Люди, Вселенная, Человек, Личность, Разум, Разумная жизнь, Окружающие, Общение, ","человеческая вселенная, люди, вселенная, человек, личность, разум, разумная жизнь, окружающие, общение, ",1770885275,1770885275,1
tags,"Кривизна, Руки, Криворукий, Мышление, Извилины, Рукожоп, ","кривизна, руки, криворукий, мышление, извилины, рукожоп, ",1770885391,1770885391,1
tags,"Кривизна, Руки, Криворукий, Мышление, Извилины, Рукожоп, Кривой, Чудеса, ","кривизна, руки, криворукий, мышление, извилины, рукожоп, кривой, чудеса, ",1770885403,1770885403,1
tags,"Людоед, Людоеды, Каннибалы, Каннибал, Не смешно, Клоун, Клоуны, Черный юмор, Не вкусно, ","людоед, людоеды, каннибалы, каннибал, не смешно, клоун, клоуны, черный юмор, не вкусно, ",1770885900,1770885900,1
tags,"Убийца, Наемный убийца, Киллер, Убийство, Муж, Жена, Черный юмор, Убийство, Поиски убийцы, Убийство, Убийца, Наемный убийца, Вдовец, ","убийца, наемный убийца, киллер, убийство, муж, жена, черный юмор, убийство, поиски убийцы, убийство, убийца, наемный убийца, вдовец, ",1770886078,1770886078,1
tags,"Помощь, Ты сможешь, Все получится, У тебя все получится, Поддержка, Моральная поддержка, Молодец, Хороший мальчик, Мотивация, Поддержка, Моральная поддержка, Ты сможешь, У тебя получится, Получится, ","помощь, ты сможешь, все получится, у тебя все получится, поддержка, моральная поддержка, молодец, хороший мальчик, мотивация, поддержка, моральная поддержка, ты сможешь, у тебя получится, получится, ",1770886245,1770886245,1
tags,"Женская востребованность, нарасхват, востребованная, востребованность, шкаф, в шкафу, любовник, любовники, наличие любовника, женщины, девушки, нарасхват, ","женская востребованность, нарасхват, востребованная, востребованность, шкаф, в шкафу, любовник, любовники, наличие любовника, женщины, девушки, нарасхват, ",1770886386,1770886386,1
tags,"Женская нужность, Женская привлекательность, Наличие мужчины, нарасхват, востребованная, Женская востребованность, девушки, Востребованность, шкаф, в шкафу, Наличие любовника, женщины, Любовники, натоптано, Любовник","женская нужность, женская привлекательность, наличие мужчины, нарасхват, востребованная, женская востребованность, девушки, востребованность, шкаф, в шкафу, наличие любовника, женщины, любовники, натоптано, любовник",1770886433,1770886433,1
tags,"Женская верность, Женская измена, признаки измены, Натоптали, натоптано, Любовники, Женская нужность, востребованная, Женская востребованность, девушки, Наличие мужчины, нарасхват, Любовник, Женская привлекательность, шкаф, Востребованность, Наличие любовника, женщины, в шкафу","женская верность, женская измена, признаки измены, натоптали, натоптано, любовники, женская нужность, востребованная, женская востребованность, девушки, наличие мужчины, нарасхват, любовник, женская привлекательность, шкаф, востребованность, наличие любовника, женщины, в шкафу",1770886456,1770886456,1
tags,"Рифма, Стих, Стишок, женская измена, нарасхват, Наличие мужчины, девушки, Востребованность, в шкафу, Любовники, востребованная, Любовник, Женская нужность, натоптано, Женская востребованность, Женская привлекательность, женщины, признаки измены, Женская верность, натоптали, Наличие любовника, шкаф","рифма, стих, стишок, женская измена, нарасхват, наличие мужчины, девушки, востребованность, в шкафу, любовники, востребованная, любовник, женская нужность, натоптано, женская востребованность, женская привлекательность, женщины, признаки измены, женская верность, натоптали, наличие любовника, шкаф",1770886484,1770886484,1
tags,"Девушки, Парни, Отношения, Женское настроение, Настроение, Испортил настроение, Повысил голос, Злопамятность, Обиделась, Женская обида, Обидел, Обиделась, Девушки, Женщины, Испортил вечер, Испорченный вечер, Припомнила, Припомнит, ","девушки, парни, отношения, женское настроение, настроение, испортил настроение, повысил голос, злопамятность, обиделась, женская обида, обидел, обиделась, девушки, женщины, испортил вечер, испорченный вечер, припомнила, припомнит, ",1770886748,1770886748,1
tags,"Собака, Собаки, Пьяная, Алкоголь, Скотч, Скотч-терьер, терьер, Шотландский терьер, Scottish Terrier","собака, собаки, пьяная, алкоголь, скотч, скотч-терьер, терьер, шотландский терьер, scottish terrier",1770886907,1770886907,1
tags,"питомцы, скотч, собака, Липкая лента, порода, Липнет, домашние животные, терьер, алкоголь, собаки, собака, терьер, Scottish Terrier, скотч, Скотч-терьер, Шотландский терьер","питомцы, скотч, собака, липкая лента, порода, липнет, домашние животные, терьер, алкоголь, собаки, собака, терьер, scottish terrier, скотч, скотч-терьер, шотландский терьер",1770886954,1770886954,1
tags,"пьяная собака, Scottish Terrier, Скотч-терьер, домашние животные, Липкая лента, скотч, Липнет, терьер, алкоголь, порода, собака, собаки, питомцы, Шотландский терьер","пьяная собака, scottish terrier, скотч-терьер, домашние животные, липкая лента, скотч, липнет, терьер, алкоголь, порода, собака, собаки, питомцы, шотландский терьер",1770886970,1770886970,1
tags,"пьяная собака, алкоголь, собаки, собака, терьер, Scottish Terrier, скотч, пьяная, Скотч-терьер, Шотландский терьер","пьяная собака, алкоголь, собаки, собака, терьер, scottish terrier, скотч, пьяная, скотч-терьер, шотландский терьер",1770886983,1770886983,1
tags,"Очередь, человеческая сущность, радость, человек, сущность, люди, окружающие, человеческая радость, злорадство, люди, в очереди, очередь, ","очередь, человеческая сущность, радость, человек, сущность, люди, окружающие, человеческая радость, злорадство, люди, в очереди, очередь, ",1770887136,1770887136,1
tags,"Интим, Кремль, Прон, Блокировки, Запреты, РКН, Роскомнадзор, Интернет, Чебурнет, Белые списки, ","интим, кремль, прон, блокировки, запреты, ркн, роскомнадзор, интернет, чебурнет, белые списки, ",1770887359,1770887359,1
tags,"Сюжеты, Отечественный кинематограф, Хэппи энд, блокировки, интим, Чебурнет, запреты, прон, Кремль, Интернет, РКН, Белые списки,, Роскомнадзор","сюжеты, отечественный кинематограф, хэппи энд, блокировки, интим, чебурнет, запреты, прон, кремль, интернет, ркн, белые списки,, роскомнадзор",1770887387,1770887387,1
tags,"шредингер, голод, голодный, холодильник, срок годности, просрочка, списанка, стих, стишок, рифма, стихотворение, четверостишие, ","шредингер, голод, голодный, холодильник, срок годности, просрочка, списанка, стих, стишок, рифма, стихотворение, четверостишие, ",1770887598,1770887598,1
tags,"ЖКХ, Платежи, Платежки, Дорого, Подорожание, Стоимость, Коммунальные платежи, Квитанции, Жировки, Мошенники, Оплата, Оплата ЖКХ, ","жкх, платежи, платежки, дорого, подорожание, стоимость, коммунальные платежи, квитанции, жировки, мошенники, оплата, оплата жкх, ",1770887936,1770887936,1
tags,"ВБ, РКН, Роскомнадзор, WB, Замедление, Крик души, Траты, Покупки, Озон, вайлдберрис, WB, wildberries, ПВЗ, Траты, ","вб, ркн, роскомнадзор, wb, замедление, крик души, траты, покупки, озон, вайлдберрис, wb, wildberries, пвз, траты, ",1770890233,1770890233,1
tags,"Цыгане, Иисус, Легенда, Байка, Воровство, ","цыгане, иисус, легенда, байка, воровство, ",1770914885,1770914885,1
tags,"Работа, Мотивация, Рабочая мотивация, Работа, Работник, Работники, Поиски работы, HH, Резюме, Вакансии, В поиске, Поиск работы, ","работа, мотивация, рабочая мотивация, работа, работник, работники, поиски работы, hh, резюме, вакансии, в поиске, поиск работы, ",1770915525,1770915525,1
tags,"Запись разговора, Запись, Диктофон, Разговор, Разговор, Мессенджер max, Мессенджеры, Общение, Разговор, ","запись разговора, запись, диктофон, разговор, разговор, мессенджер max, мессенджеры, общение, разговор, ",1770917240,1770917240,1
tags,"Чай, коньяк, работа, алкоголь, на работе, спиртное, выпивка, плюсы, цвет, ","чай, коньяк, работа, алкоголь, на работе, спиртное, выпивка, плюсы, цвет, ",1770917475,1770917475,1
tags,"Клавиатура, Автозамена, Текст, Армяне, Члены, Варианты ответа, Набор текста, Текст, Сообщение, ","клавиатура, автозамена, текст, армяне, члены, варианты ответа, набор текста, текст, сообщение, ",1770917955,1770917955,1
tags,"Девственность, Целка, Женская девственность, Девственница, Потеря девственности, Дети, Родители, Интим, ","девственность, целка, женская девственность, девственница, потеря девственности, дети, родители, интим, ",1770918729,1770918729,1
tags,"VPN, Приложение, Приложения, ВПН, Интернет, Блокировки, РКН, Роскомнадзор, ","vpn, приложение, приложения, впн, интернет, блокировки, ркн, роскомнадзор, ",1770957774,1770957774,1
tags,"Поле чудес, Якубович, Консервы, Закрутки, Маринованные огурчики, малосольные огурчики, подарки, крутите барабан, ","поле чудес, якубович, консервы, закрутки, маринованные огурчики, малосольные огурчики, подарки, крутите барабан, ",1770958182,1770958182,1
tags,"Гарри Поттер, Министерство магии, Малфой, эпштейн, файлы эпштейна, Дело эпштейна, остров эпштейна, джеффри эпштейн","гарри поттер, министерство магии, малфой, эпштейн, файлы эпштейна, дело эпштейна, остров эпштейна, джеффри эпштейн",1770958409,1770958409,1
tags,"РКН, Замедление, Роскомнадзор, Чебурнет, Белые списки, Интернет, Эстонцы, Тормоз, Эстонец, ","ркн, замедление, роскомнадзор, чебурнет, белые списки, интернет, эстонцы, тормоз, эстонец, ",1770958568,1770958568,1
tags,"Совет, Чужие дела, Чужие проблемы, Проблемы, Дела, Чужое, ","совет, чужие дела, чужие проблемы, проблемы, дела, чужое, ",1770958781,1770958781,1
tags,"Думай и богатей, бедный папа, богатый папа, роберт кийосаки, мотивация, инфоцыгане, Инфоцыганство, ","думай и богатей, бедный папа, богатый папа, роберт кийосаки, мотивация, инфоцыгане, инфоцыганство, ",1770958928,1770958928,1
tags,"Бедные, Богатые, Деньги, мотивация, Богатый папа, Инфоцыгане, Роберт Кийосаки, Думай и Богатей, бедный папа, Инфоцыганство, Блиновская","бедные, богатые, деньги, мотивация, богатый папа, инфоцыгане, роберт кийосаки, думай и богатей, бедный папа, инфоцыганство, блиновская",1770959019,1770959019,1
